ID,name,sort name,birth year,death year,Has Account,Admin Link,VIAF id,Gender,Birth Date,Death Date,Wikidata URL,Wikipedia URL,Nationality
11088,Oscar Levy,"Levy, Oscar",,,False,/admin/people/person/11088/change/,http://viaf.org/viaf/100051291/,Male,1867.0,1946.0,https://www.wikidata.org/entity/Q101732#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Oscar_Levy,Germany
5823,T. E. Lawrence,"Lawrence, T. E.",1888.0,1935.0,False,/admin/people/person/5823/change/,http://viaf.org/viaf/100164858/,Male,1888.0,1935.0,https://www.wikidata.org/entity/Q170596#sitelinks-wikipedia,https://en.wikipedia.org/wiki/T._E._Lawrence,United Kingdom
610,Thornton Wilder,"Wilder, Thornton",1897.0,1975.0,True,/admin/people/person/610/change/,http://viaf.org/viaf/100167035,Male,1897.0,1975.0,https://www.wikidata.org/entity/Q155087#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thornton_Wilder,United States
6458,Oliver Goldsmith,"Goldsmith, Oliver",1728.0,1774.0,False,/admin/people/person/6458/change/,http://viaf.org/viaf/100167171/,Male,1730.0,1774.0,https://www.wikidata.org/entity/Q236236#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Oliver_Goldsmith,United Kingdom
7767,Théodore Gosselin / G. Lenotre (pseudonym),"Lenotre, G.",1855.0,1935.0,False,/admin/people/person/7767/change/,http://viaf.org/viaf/100168737/,Male,1855.0,1935.0,https://www.wikidata.org/entity/Q3093059#sitelinks-wikipedia,https://en.wikipedia.org/wiki/ThŽodore_Gosselin,France
5505,Edmund Spenser,"Spenser, Edmund",1552.0,1599.0,False,/admin/people/person/5505/change/,http://viaf.org/viaf/100170015/,Male,1552.0,1599.0,https://www.wikidata.org/entity/Q4352055#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edmund_Spenser,United Kingdom
7084,George Crabbe,"Crabbe, George",1754.0,1832.0,False,/admin/people/person/7084/change/,http://viaf.org/viaf/100175819/,Male,1754.0,1832.0,https://www.wikidata.org/entity/Q903516#sitelinks-wikipedia,https://en.wikipedia.org/wiki/George_Crabbe,United Kingdom
5888,Stephen Crane,"Crane, Stephen",1871.0,1900.0,False,/admin/people/person/5888/change/,http://viaf.org/viaf/100175928/,Male,1871.0,1900.0,https://www.wikidata.org/entity/Q206534#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Stephen_Crane,United States
6298,Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",1712.0,1778.0,False,/admin/people/person/6298/change/,http://viaf.org/viaf/100184045/,Male,1712.0,1778.0,https://www.wikidata.org/entity/Q6527#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau,France
6304,Geoffrey Chaucer,"Chaucer, Geoffrey",1340.0,1400.0,False,/admin/people/person/6304/change/,http://viaf.org/viaf/100185203/,Male,,,https://www.wikidata.org/entity/Q5683#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Geoffrey_Chaucer,United Kingdom
6026,John Stuart Mill,"Mill, John Stuart",1806.0,1873.0,False,/admin/people/person/6026/change/,http://viaf.org/viaf/100189299/,Male,1806.0,1873.0,https://www.wikidata.org/entity/Q50020#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Stuart_Mill,United Kingdom
8222,James Fitzmaurice-Kelly,"Fitzmaurice-Kelly, James",1858.0,1923.0,False,/admin/people/person/8222/change/,http://viaf.org/viaf/100190576/,Male,1858.0,1923.0,https://www.wikidata.org/entity/Q935119#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Fitzmaurice-Kelly,United Kingdom
7431,René Lalou,"Lalou, René",1889.0,1960.0,False,/admin/people/person/7431/change/,http://viaf.org/viaf/100193699/,Male,1889.0,1960.0,https://www.wikidata.org/entity/Q1533015#sitelinks-wikipedia,,France
6595,Bret Harte,"Harte, Bret",1836.0,1902.0,False,/admin/people/person/6595/change/,http://viaf.org/viaf/100194313/,Male,1836.0,1902.0,https://www.wikidata.org/entity/Q301983#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Bret_Harte,United States
5435,Rose Macaulay,"Macaulay, Rose",1881.0,1958.0,False,/admin/people/person/5435/change/,http://viaf.org/viaf/100194559/,Female,1881.0,1958.0,https://www.wikidata.org/entity/Q528576#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Rose_Macaulay,United Kingdom
6166,John Erskine,"Erskine, John",1879.0,1951.0,False,/admin/people/person/6166/change/,http://viaf.org/viaf/100198296/,Male,1879.0,1951.0,https://www.wikidata.org/entity/Q552067#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Erskine_(educator),United States
5723,James Macpherson,"Macpherson, James",1736.0,1796.0,False,/admin/people/person/5723/change/,http://viaf.org/viaf/100201047/,Male,1736.0,1796.0,https://www.wikidata.org/entity/Q312562#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Macpherson,Scotland
6520,Edward Gordon Craig,"Craig, Edward Gordon",1872.0,1966.0,False,/admin/people/person/6520/change/,http://viaf.org/viaf/100201551/,Male,1872.0,1966.0,https://www.wikidata.org/entity/Q920293#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edward_Gordon_Craig,United Kingdom
7745,Ferdynand Antoni Ossendowski,"Ossendowski, Ferdynand Antoni",1878.0,1945.0,False,/admin/people/person/7745/change/,http://viaf.org/viaf/100204280/,Male,1878.0,1945.0,https://www.wikidata.org/entity/Q1392335#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Ferdynand_Antoni_Ossendowski,Poland
7689,Karl Baedeker,"Baedeker, Karl",1801.0,1859.0,False,/admin/people/person/7689/change/,http://viaf.org/viaf/100207476/,Male,,,https://www.wikidata.org/entity/Q77302#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Karl_Baedeker,Germany
6661,François Rabelais,"Rabelais, François",1490.0,1553.0,False,/admin/people/person/6661/change/,http://viaf.org/viaf/100209737/,,,,,,France
7985,Omar Khayyam,"Khayyam, Omar",1048.0,1131.0,False,/admin/people/person/7985/change/,http://viaf.org/viaf/100210377/,Male,,,https://www.wikidata.org/entity/Q35900#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Omar_Khayyam,Persia
6847,George Frederick Young,"Young, George Frederick",1846.0,1919.0,False,/admin/people/person/6847/change/,http://viaf.org/viaf/100212431/,Male,1846.0,1919.0,https://www.wikidata.org/entity/Q84561586#sitelinks-wikipedia,,United States
7459,Epictetus,Epictetus,50.0,138.0,False,/admin/people/person/7459/change/,http://viaf.org/viaf/100218891/,Male,,,https://www.wikidata.org/entity/Q183144#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Epictetus,Ancient Rome
10453,Martin Ross / Violet Florence Martin,"Ross, Martin",1862.0,1915.0,False,/admin/people/person/10453/change/,http://viaf.org/viaf/100219923/,,1862.0,1915.0,https://www.wikidata.org/entity/Q1568956#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Violet_Florence_Martin,Ireland
6273,Alexander Carlyle,"Carlyle, Alexander",1843.0,1931.0,False,/admin/people/person/6273/change/,http://viaf.org/viaf/100226999/,Male,1843.0,1931.0,,,United Kingdom
9812,Yvette Guilbert,"Guilbert, Yvette",1865.0,1944.0,False,/admin/people/person/9812/change/,http://viaf.org/viaf/100228404/,Female,1865.0,1944.0,https://www.wikidata.org/entity/Q239838#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Yvette_Guilbert,France
7083,James Truslow Adams,"Adams, James Truslow",1878.0,1949.0,False,/admin/people/person/7083/change/,http://viaf.org/viaf/100253866/,Male,1878.0,1949.0,https://www.wikidata.org/entity/Q1681213#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Truslow_Adams,United States
5624,F. Scott Fitzgerald,"Fitzgerald, F. Scott",1896.0,1940.0,True,/admin/people/person/5624/change/,http://viaf.org/viaf/100254195/,Male,1896.0,1940.0,https://www.wikidata.org/entity/Q93354#sitelinks-wikipedia,https://en.wikipedia.org/wiki/F._Scott_Fitzgerald,United States
7302,Kenneth Burke,"Burke, Kenneth",1897.0,1993.0,False,/admin/people/person/7302/change/,http://viaf.org/viaf/100257278/,Male,1897.0,1993.0,https://www.wikidata.org/entity/Q960081#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Kenneth_Burke,United States
912,Stephen Vincent Benét,"Benét, Stephen Vincent",1898.0,1943.0,True,/admin/people/person/912/change/,http://viaf.org/viaf/100260717/,Male,1898.0,1943.0,https://www.wikidata.org/entity/Q1348138#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Stephen_Vincent_BenŽt,United States
7884,Henry Green,"Green, Henry",1905.0,1973.0,False,/admin/people/person/7884/change/,http://viaf.org/viaf/100267506/,Male,1905.0,1973.0,https://www.wikidata.org/entity/Q1285562#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Henry_Green,United Kingdom
457,Madeleine Rolland,"Rolland, Madeleine",1872.0,1960.0,True,/admin/people/person/457/change/,http://viaf.org/viaf/100269226,Female,1872.0,1960.0,https://www.wikidata.org/entity/Q18117854#sitelinks-wikipedia,,France
7765,Susan Glaspell,"Glaspell, Susan",1876.0,1948.0,False,/admin/people/person/7765/change/,http://viaf.org/viaf/100269993/,,,,,,United States
7075,Richard Henry Dana Jr.,"Dana, Richard Henry, Jr.",1815.0,1882.0,False,/admin/people/person/7075/change/,http://viaf.org/viaf/100278814/,Male,1815.0,1882.0,https://www.wikidata.org/entity/Q527981#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Richard_Henry_Dana_Jr.,United States
6485,Charles Seymour,"Seymour, Charles",1885.0,1963.0,False,/admin/people/person/6485/change/,http://viaf.org/viaf/100281218/,Male,1885.0,1963.0,https://www.wikidata.org/entity/Q1066058#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Charles_Seymour,United States
7665,F. Gidon,"Gidon, Ferdinand",1874.0,1944.0,False,/admin/people/person/7665/change/,http://viaf.org/viaf/100288377/,Male,,,,,France
10435,Albert Jay Nock,"Nock, Albert Jay",1870.0,1945.0,False,/admin/people/person/10435/change/,http://viaf.org/viaf/100295394/,Male,1870.0,1945.0,https://www.wikidata.org/entity/Q2634091#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Albert_Jay_Nock,United States
7812,Phyllis Blewitt,"Blewitt, Phyllis",1896.0,1948.0,False,/admin/people/person/7812/change/,http://viaf.org/viaf/100334392/,Female,,,https://www.wikidata.org/entity/Q108811801#sitelinks-wikipedia,,United Kingdom
6076,R. Brimley Johnson,"Johnson, R. Brimley",1867.0,1932.0,False,/admin/people/person/6076/change/,http://viaf.org/viaf/100335412/,Male,1867.0,1932.0,https://www.wikidata.org/entity/Q18508620#sitelinks-wikipedia,,United Kingdom
7951,John Livingston Lowes,"Lowes, John Livingston",1867.0,1945.0,False,/admin/people/person/7951/change/,http://viaf.org/viaf/100336011/,Male,1867.0,1945.0,https://www.wikidata.org/entity/Q6245009#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Livingston_Lowes,United States
7548,Michael Gold,"Gold, Michael",1894.0,1967.0,False,/admin/people/person/7548/change/,http://viaf.org/viaf/100338915/,Male,1893.0,1967.0,https://www.wikidata.org/entity/Q1964117#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Mike_Gold,United States
9702,A. W. Evans,"Evans, A. W.",,,False,/admin/people/person/9702/change/,http://viaf.org/viaf/100372984/,Male,,,,,United Kingdom
10202,Alexander Smith,"Smith, Alexander",,,False,/admin/people/person/10202/change/,http://viaf.org/viaf/100394962/,Male,1714.0,1726.0,https://www.wikidata.org/entity/Q18819362#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Alexander_Smith_(biographer),United Kingdom
7639,"Margaret Mackworth, 2nd Viscountess Rhondda","Mackworth, Margaret Haig Thomas, Viscountess Rhondda",1883.0,1958.0,False,/admin/people/person/7639/change/,http://viaf.org/viaf/100590312/,Female,1883.0,1958.0,https://www.wikidata.org/entity/Q545677#sitelinks-wikipedia,"https://en.wikipedia.org/wiki/Margaret_Haig_Thomas,_2nd_Viscountess_Rhondda",United Kingdom
8171,Max Solomon Mandell,"Mandell, Max Solomon",1850.0,1950.0,False,/admin/people/person/8171/change/,http://viaf.org/viaf/100686506/,,,,,,
7772,H. H. Bashford,"Bashford, H. H.",1880.0,1961.0,False,/admin/people/person/7772/change/,http://viaf.org/viaf/10078845/,Male,1880.0,1961.0,https://www.wikidata.org/entity/Q3132614#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Henry_Howarth_Bashford,United Kingdom
6487,Naomi Royde-Smith,"Royde-Smith, Naomi Gwladys",1875.0,1964.0,False,/admin/people/person/6487/change/,http://viaf.org/viaf/100865195/,Female,,,https://www.wikidata.org/entity/Q19324986#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Naomi_Royde-Smith,United Kingdom
10550,Lucan / Marcus Annaeus Lucanus,Lucan,,,False,/admin/people/person/10550/change/,http://viaf.org/viaf/100902938/,Male,39.0,65.0,https://www.wikidata.org/entity/Q188646#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Lucan,Ancient Rome
10313,Cyril Tourneur,"Tourneur, Cyril",,,False,/admin/people/person/10313/change/,http://viaf.org/viaf/100952064/,Male,1575.0,1626.0,https://www.wikidata.org/entity/Q1148705#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Cyril_Tourneur,United Kingdom
7120,John Osborne,"Osborne, John",1929.0,1994.0,False,/admin/people/person/7120/change/,http://viaf.org/viaf/100954367/,Male,1929.0,1994.0,https://www.wikidata.org/entity/Q313841#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Osborne,United Kingdom
6275,Sarah Gertrude Millin,"Millin, Sarah Gertrude",1889.0,1968.0,False,/admin/people/person/6275/change/,http://viaf.org/viaf/100965760/,Female,1889.0,1968.0,https://www.wikidata.org/entity/Q7422612#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sarah_Millin,South Africa
6001,Joseph Hergesheimer,"Hergesheimer, Joseph",1880.0,1954.0,False,/admin/people/person/6001/change/,http://viaf.org/viaf/100976481/,Male,1880.0,1954.0,https://www.wikidata.org/entity/Q5802152#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Joseph_Hergesheimer,United States
6612,Harriet Monroe,"Monroe, Harriet",1860.0,1936.0,False,/admin/people/person/6612/change/,http://viaf.org/viaf/100977139/,Female,1860.0,1936.0,https://www.wikidata.org/entity/Q1586150#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Harriet_Monroe,United States
7277,Thomas Nugent,"Nugent, Thomas",1700.0,1772.0,False,/admin/people/person/7277/change/,http://viaf.org/viaf/10107262/,Male,1700.0,1772.0,https://www.wikidata.org/entity/Q2426358#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_Nugent_(travel_writer),United Kingdom
10523,Laozi,Laozi,,,False,/admin/people/person/10523/change/,http://viaf.org/viaf/101089774/,Male,,,https://www.wikidata.org/entity/Q9333#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Laozi,China
6236,Charles Macmahon Shaw,"Shaw, Charles Macmahon",,,False,/admin/people/person/6236/change/,http://viaf.org/viaf/101439355/,Male,,,,,Australia
7442,George Du Maurier,"Du Maurier, George",1834.0,1896.0,False,/admin/people/person/7442/change/,http://viaf.org/viaf/10144/,Male,1834.0,1896.0,https://www.wikidata.org/entity/Q949700#sitelinks-wikipedia,https://en.wikipedia.org/wiki/George_du_Maurier,United Kingdom
10990,A. Linden,"Linden, A.",,,False,/admin/people/person/10990/change/,http://viaf.org/viaf/101545501/,Female,,,,,Netherlands
6896,Philip MacDonald,"MacDonald, Philip",1899.0,1980.0,False,/admin/people/person/6896/change/,http://viaf.org/viaf/101737180/,,,,,,United Kingdom
10157,Sophocles,Sophocles,,,False,/admin/people/person/10157/change/,http://viaf.org/viaf/101760867/,Male,,,https://www.wikidata.org/entity/Q7235#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sophocles,Ancient Greece
6858,Joseph Stalin,"Stalin, Joseph",1879.0,1953.0,False,/admin/people/person/6858/change/,http://viaf.org/viaf/101787139/,Male,1878.0,1953.0,https://www.wikidata.org/entity/Q855#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Joseph_Stalin,Russia
6480,John Hayward,"Hayward, John Davy",1905.0,1965.0,False,/admin/people/person/6480/change/,http://viaf.org/viaf/10189133/,Male,1905.0,1965.0,https://www.wikidata.org/entity/Q6228864#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Davy_Hayward,United Kingdom
6779,Dodie Smith / C. L. Anthony (pseudonym),"Anthony, C. L.",1896.0,1990.0,False,/admin/people/person/6779/change/,http://viaf.org/viaf/101974269/,Female,1896.0,1990.0,https://www.wikidata.org/entity/Q449085#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dodie_Smith,United Kingdom
6838,Joseph Crosby Lincoln,"Lincoln, Joseph Crosby",1870.0,1944.0,False,/admin/people/person/6838/change/,http://viaf.org/viaf/10209185/,Male,1870.0,1944.0,https://www.wikidata.org/entity/Q6281896#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Joseph_C._Lincoln,United States
6701,Harold John Massingham,"Massingham, Harold John",1888.0,1952.0,False,/admin/people/person/6701/change/,http://viaf.org/viaf/10218368/,Male,1888.0,1952.0,https://www.wikidata.org/entity/Q5628309#sitelinks-wikipedia,https://en.wikipedia.org/wiki/H._J._Massingham,United Kingdom
6824,Wace,"Wace, Robert",1100.0,1174.0,False,/admin/people/person/6824/change/,http://viaf.org/viaf/102314637/,Male,1100.0,1175.0,https://www.wikidata.org/entity/Q5382#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Wace,France
6766,W. R. Inge,"Inge, William Ralph",1860.0,1954.0,False,/admin/people/person/6766/change/,http://viaf.org/viaf/102318396/,Male,1860.0,1954.0,https://www.wikidata.org/entity/Q5823132#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Inge_(priest),United Kingdom
9710,William Ralph Inge,"Inge, William Ralph",1860.0,1954.0,False,/admin/people/person/9710/change/,http://viaf.org/viaf/102318396/,Male,1860.0,1954.0,https://www.wikidata.org/entity/Q5823132#sitelinks-wikipedia,https://en.wikipedia.org/wiki/William_Inge_(priest),United Kingdom
7529,Gottfried Keller,"Keller, Gottfried",1819.0,1890.0,False,/admin/people/person/7529/change/,http://viaf.org/viaf/102319551/,Male,1819.0,1890.0,https://www.wikidata.org/entity/Q122370#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gottfried_Keller,Switzerland
10199,Rémy de Gourmont,"Gourmont, Rémy de",1858.0,1915.0,False,/admin/people/person/10199/change/,http://viaf.org/viaf/102324182/,Male,1858.0,1915.0,https://www.wikidata.org/entity/Q353876#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Remy_de_Gourmont,France
6593,Johann David Wyss,"Wyss, Johann David",1743.0,1818.0,False,/admin/people/person/6593/change/,http://viaf.org/viaf/102332157/,Male,1743.0,1818.0,https://www.wikidata.org/entity/Q115822#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Johann_David_Wyss,Switzerland
6075,Jane Austen,"Austen, Jane",1775.0,1817.0,False,/admin/people/person/6075/change/,http://viaf.org/viaf/102333412/,Female,1775.0,1817.0,https://www.wikidata.org/entity/Q36322#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jane_Austen,United Kingdom
6147,Jakob Wassermann,"Wassermann, Jakob",1873.0,1934.0,False,/admin/people/person/6147/change/,http://viaf.org/viaf/102336383/,Male,1873.0,1934.0,https://www.wikidata.org/entity/Q60369#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jakob_Wassermann,Germany
7547,Pauline Smith,"Smith, Pauline",1882.0,1959.0,False,/admin/people/person/7547/change/,http://viaf.org/viaf/102378182/,Female,1883.0,1959.0,https://www.wikidata.org/entity/Q540904#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pauline_Smith,South Africa
8030,H. Hessell Tiltman,"Tiltman, H. Hessell",1897.0,1976.0,False,/admin/people/person/8030/change/,http://viaf.org/viaf/102389722/,Male,,,https://www.wikidata.org/entity/Q23062507#sitelinks-wikipedia,,United Kingdom
6794,John Burroughs,"Burroughs, John",1837.0,1921.0,False,/admin/people/person/6794/change/,http://viaf.org/viaf/102390669/,Male,1837.0,1921.0,https://www.wikidata.org/entity/Q938841#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Burroughs,United States
6611,Gilbert Cannan,"Cannan, Gilbert",1884.0,1955.0,False,/admin/people/person/6611/change/,http://viaf.org/viaf/102459152/,Male,1884.0,1955.0,https://www.wikidata.org/entity/Q5560837#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gilbert_Cannan,United Kingdom
5456,Francis Brett Young,"Young, Francis Brett",1884.0,1954.0,False,/admin/people/person/5456/change/,http://viaf.org/viaf/102459860/,Male,1884.0,1954.0,https://www.wikidata.org/entity/Q1235328#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Francis_Brett_Young,United Kingdom
8195,Thomas Killigrew,"Killigrew, Thomas",1612.0,1683.0,False,/admin/people/person/8195/change/,http://viaf.org/viaf/102460280/,Male,1612.0,1683.0,https://www.wikidata.org/entity/Q490824#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Thomas_Killigrew,United Kingdom
6471,Harold Child,"Child, Harold",1869.0,1945.0,False,/admin/people/person/6471/change/,http://viaf.org/viaf/102487822/,Male,1869.0,1945.0,https://www.wikidata.org/entity/Q18783685#sitelinks-wikipedia,,United Kingdom
10248,Albert Sallak,"Sallak, Albert",1883.0,1974.0,False,/admin/people/person/10248/change/,http://viaf.org/viaf/102575342/,Male,,,https://www.wikidata.org/entity/Q55677980#sitelinks-wikipedia,,Italy
8037,James Anthony Froude,"Froude, James Anthony",1818.0,1894.0,False,/admin/people/person/8037/change/,http://viaf.org/viaf/103145857814423020380/,Male,1818.0,1894.0,https://www.wikidata.org/entity/Q1679958#sitelinks-wikipedia,https://en.wikipedia.org/wiki/James_Anthony_Froude,United Kingdom
5805,Joseph M. Hone,"Hone, Joseph Maunsell",1882.0,1959.0,False,/admin/people/person/5805/change/,http://viaf.org/viaf/103209124/,Male,1882.0,1959.0,https://www.wikidata.org/entity/Q6285399#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Joseph_Maunsel_Hone,Ireland
7354,Gunnar Gunnarsson,"Gunnarsson, Gunnar",1889.0,1975.0,False,/admin/people/person/7354/change/,http://viaf.org/viaf/103211586/,Male,1889.0,1975.0,https://www.wikidata.org/entity/Q381086#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gunnar_Gunnarsson,Iceland
6651,Reginald Hargreaves,"Hargreaves, Reginald",,,False,/admin/people/person/6651/change/,http://viaf.org/viaf/103211670/,,,,,,United Kingdom
6553,Charles H. Crichton,"Crichton, Charles H.",1910.0,1999.0,False,/admin/people/person/6553/change/,http://viaf.org/viaf/103221958/,Male,1910.0,1999.0,https://www.wikidata.org/entity/Q727753#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Charles_Crichton,United Kingdom
7887,Daniel Carson Goodman,"Goodman, Daniel Carson",1881.0,1957.0,False,/admin/people/person/7887/change/,http://viaf.org/viaf/103235889/,Male,1883.0,1957.0,https://www.wikidata.org/entity/Q3013830#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Daniel_Carson_Goodman,United States
10387,Kenneth Macpherson,"Macpherson, Kenneth",1902.0,1971.0,False,/admin/people/person/10387/change/,http://viaf.org/viaf/103391064/,Male,,,https://www.wikidata.org/entity/Q6390436#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Kenneth_Macpherson,Scotland
5702,Fyodor Dostoyevsky / Фёдор Михайлович Достоевский,"Dostoyevsky, Fyodor",1821.0,1881.0,False,/admin/people/person/5702/change/,http://viaf.org/viaf/104023256/,Male,1821.0,1881.0,https://www.wikidata.org/entity/Q991#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Fyodor_Dostoevsky,Russia
7163,Hugh Callingham Wheeler / Q. Patrick (pseudonym),"Wheeler, Hugh Callingham",1912.0,1987.0,False,/admin/people/person/7163/change/,http://viaf.org/viaf/104035569/,Male,1912.0,1987.0,https://www.wikidata.org/entity/Q5171067#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Hugh_Wheeler,United Kingdom; United States
7212,Robert Hamilton Coats,"Coats, Robert Hamilton",1874.0,1960.0,False,/admin/people/person/7212/change/,http://viaf.org/viaf/104103242/,Male,1874.0,1960.0,https://www.wikidata.org/entity/Q7345038#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Robert_H._Coats,Canada
7933,Gordon Daviot,"Daviot, Gordon",1896.0,1952.0,False,/admin/people/person/7933/change/,http://viaf.org/viaf/105121628/,Female,1896.0,1897.0,,,United Kingdom
6290,Leslie Charteris,"Charteris, Leslie",1907.0,1993.0,False,/admin/people/person/6290/change/,http://viaf.org/viaf/105331426/,Male,1907.0,1993.0,https://www.wikidata.org/entity/Q743079#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Leslie_Charteris,United Kingdom
10481,Paul Selver,"Selver, Paul",1888.0,1970.0,False,/admin/people/person/10481/change/,http://viaf.org/viaf/10624494/,Male,1888.0,1970.0,https://www.wikidata.org/entity/Q7153521#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Paul_Selver,United Kingdom
10125,E. E. Fournier d'Albe,"Fournier d'Albe, E. E.",1868.0,1933.0,False,/admin/people/person/10125/change/,http://viaf.org/viaf/10631517/,Male,1868.0,1933.0,https://www.wikidata.org/entity/Q3048090#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edmund_Edward_Fournier_d'Albe,Ireland
10941,Edith Craig,"Craig, Edith",,,False,/admin/people/person/10941/change/,http://viaf.org/viaf/10643688/,Female,1869.0,1947.0,https://www.wikidata.org/entity/Q5338522#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edith_Craig,United Kingdom
7164,Mabel Dodge Luhan,"Luhan, Mabel Dodge",1879.0,1962.0,False,/admin/people/person/7164/change/,http://viaf.org/viaf/10656291/,Female,1879.0,1962.0,https://www.wikidata.org/entity/Q1882354#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Mabel_Dodge_Luhan,United States
10649,"Harold Harmsworth, 1st Viscount Rothermere","Rothermere, Viscount",,,False,/admin/people/person/10649/change/,http://viaf.org/viaf/10669699/,Male,1868.0,1940.0,https://www.wikidata.org/entity/Q336483#sitelinks-wikipedia,"https://en.wikipedia.org/wiki/Harold_Harmsworth,_1st_Viscount_Rothermere",United Kingdom
7383,John Thurlow,"Thurlow, John",,,False,/admin/people/person/7383/change/,http://viaf.org/viaf/106915919/,,,,,,
7182,John Fiske,"Fiske, John",1842.0,1901.0,False,/admin/people/person/7182/change/,http://viaf.org/viaf/106964920/,Male,1842.0,1901.0,https://www.wikidata.org/entity/Q3140992#sitelinks-wikipedia,https://en.wikipedia.org/wiki/John_Fiske_(philosopher),United States
7719,Kenneth Roberts,"Roberts, Kenneth",1885.0,1957.0,False,/admin/people/person/7719/change/,http://viaf.org/viaf/106968334/,Male,1885.0,1957.0,https://www.wikidata.org/entity/Q346729#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Kenneth_Roberts_(author),United States
7419,Dorothy Osborne,"Osborne, Dorothy",1627.0,1695.0,False,/admin/people/person/7419/change/,http://viaf.org/viaf/106968876/,Female,1627.0,1695.0,https://www.wikidata.org/entity/Q379445#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dorothy_Osborne,United Kingdom
8023,Gleb Struve / Глеб Петрович Струве,"Struve, Gleb",1898.0,1985.0,False,/admin/people/person/8023/change/,http://viaf.org/viaf/106976234/,Male,,,https://www.wikidata.org/entity/Q3771936#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Gleb_Struve,Russia
