uri,genre,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/dreiser-gallery-women/,Nonfiction,A Gallery of Women,"Dreiser, Theodore",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.200470/page/n7/mode/2up,Vol. 1;Vol. 2;2 vols.,,10,10,0,1930;1931;1936;1938;1941,2020-07-12T12:59:45+00:00
https://shakespeareandco.princeton.edu/books/hughes-high-wind-jamaica/,Fiction,A High Wind in Jamaica,"Hughes, Richard",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.201337/page/n3/mode/2up,,,20,18,1,1929;1930;1931;1932;1933;1934;1935;1936;1940;1941;1942,2020-05-12T18:12:56+00:00
https://shakespeareandco.princeton.edu/books/woolf-room-ones/,Nonfiction,A Room of One's Own,"Woolf, Virginia",,,,,,1929,Book,FALSE,https://archive.org/details/woolf_aroom/page/n2/mode/2up,,,20,16,3,1952;1929;1930;1931;1932;1933;1934;1935;1936;1937;1940,2020-05-12T18:14:49+00:00
https://shakespeareandco.princeton.edu/books/bennett-accident/,Fiction,Accident,"Bennett, Arnold",,,,,,1929,Book,FALSE,,,,6,6,0,1929;1930;1933,2020-06-01T22:58:16+00:00
https://shakespeareandco.princeton.edu/books/odonnell-adrigoole/,Fiction,Adrigoole,"O'Donnell, Peadar",,,,,,1929,Book,FALSE,,,,5,5,0,1929;1936;1938;1940;1941,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/meynell-alice-meynell-memoir/,Nonfiction,Alice Meynell: A Memoir,"Meynell, Viola",,,,,,1929,Book,FALSE,,,,2,2,0,1936;1929,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/remarque-quiet-western-front/,Fiction,All Quiet on the Western Front,"Remarque, Erich Maria",,"Wheen, A. W.",,,,1929,Book,FALSE,,,,1,1,0,1930,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/keyserling-america-set-free/,Nonfiction,America Set Free,"Keyserling, Hermann von",,,,,,1929,Book,FALSE,,,,1,1,0,1930,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/harrison-elizabethan-journal/,Nonfiction,An Elizabethan Journal,"Harrison, G. B.",,,,,,1929,Book,FALSE,,,,4,4,0,1934;1935;1938;1939;1941,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/wilenski-introduction-dutch-art/,Nonfiction,An Introduction to Dutch Art,"Wilenski, R. H.",,,,,,1929,Book,FALSE,,,,1,1,0,1936,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/eliot-ariel-poems-animula/,Poetry,Ariel Poems: Animula,"Eliot, T. S.",,,,"Kauffer, E. McKnight",,1929,Book,FALSE,,,,1,0,1,1932,2020-05-26T18:36:02+00:00
https://shakespeareandco.princeton.edu/books/louis-bromfield-awake-rehearse-selected/,Fiction,Awake and Rehearse: Selected Short Stories of Louis Bromfield,"Bromfield, Louis",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.459747/mode/2up,,,2,2,0,1929,2021-03-03T02:18:45+00:00
https://shakespeareandco.princeton.edu/books/gozlan-balzac-slippers/,Nonfiction,Balzac in Slippers,"Gozlan, Léon",,"Hughes, Babette;Hughes, Glenn",,,,1929,Book,FALSE,,,,4,4,0,1929;1930;1938,2020-06-07T14:41:11+00:00
https://shakespeareandco.princeton.edu/books/mckay-banjo-story-without/,Fiction,Banjo: A Story without a Plot,"McKay, Claude",,,,,,1929,Book,FALSE,https://archive.org/details/banjostorywitho00mcka/page/n5/mode/2up,,,5,5,0,1929;1930;1932;1934,2020-07-03T21:57:00+00:00
https://shakespeareandco.princeton.edu/books/rolland-beethoven-creator/,Nonfiction,Beethoven the Creator,"Rolland, Romain",,,,,,1929,Book,FALSE,https://archive.org/details/beethoventhecrea002662mbp,,,1,1,0,1930,2021-03-03T03:03:40+00:00
https://shakespeareandco.princeton.edu/books/goldsmith-belated-adventure/,Fiction,Belated Adventure,"Goldsmith, Margaret L.",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/cowley-blue-juniata/,Poetry,Blue Juniata,"Cowley, Malcolm",,,,,,1929,Book,FALSE,,,,1,1,0,1939,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/dahlberg-bottom-dogs/,Fiction,Bottom Dogs,"Dahlberg, Edward",,,,,,1929,Book,FALSE,,,,9,8,0,1930;1932;1933;1934;1935;1936;1938;1939,2021-04-03T20:57:42+00:00
https://shakespeareandco.princeton.edu/books/thompson-chariot-wheels/,Fiction,Chariot Wheels,"Thompson, Sylvia",,,,,,1929,Book,FALSE,,,,8,8,0,1929;1931;1934;1935;1936;1938;1940,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/langbridge-charlotte-bronte-psychological/,Nonfiction,Charlotte Bronte: A Psychological Study,"Langbridge, Rosamund",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-05-24T15:53:09+00:00
https://shakespeareandco.princeton.edu/books/ferber-cimarron/,Fiction,Cimarron,"Ferber, Edna",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.208929,,,2,2,0,1931;1934,2021-04-17T21:33:12+00:00
https://shakespeareandco.princeton.edu/books/rose-contemporary-movements-european/,Nonfiction,Contemporary Movements in European Literature,,"Rose, William;Isaacs, Jacob",,,,,1929,Book,FALSE,,,,3,3,0,1936;1939;1934,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/grierson-cross-currents-english/,Nonfiction,"Cross Currents in English Literature of the XVIIth Century; Or, the World, the Flesh & the Spirit, Their Actions and Reactions","Grierson, H. J. C.",,,,,,1929,Book,FALSE,,,,3,3,0,1930;1933,2020-06-24T23:18:00+00:00
https://shakespeareandco.princeton.edu/books/frankau-dance-little-gentleman/,Fiction,"Dance, Little Gentleman!","Frankau, Gilbert",,,,,,1929,Book,FALSE,,,,5,5,0,1929;1930;1941;1934,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/sedgwick-dark-hester/,Fiction,Dark Hester,"Sedgwick, Anne Douglas",,,,,,1929,Book,FALSE,,,,3,3,0,1929;1931;1933,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/gibbs-darkened-rooms/,Fiction,Darkened Rooms,"Gibbs, Philip",,,,,,1929,Book,FALSE,,,,3,3,0,1941;1930;1933;1934,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/smedley-daughter-earth/,Fiction,Daughter of Earth,"Smedley, Agnes",,,,,,1929,Book,FALSE,,,,4,4,0,1937;1930;1934,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/jeffers-dear-judas/,Poetry,Dear Judas,"Jeffers, Robinson",,,,,,1929,Book,FALSE,,,,1,1,0,1938,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/gilbert-death-four-corners/,Fiction,Death at Four Corners,"Gilbert, Anthony",,,,,,1929,Book,FALSE,,,,1,1,0,1930,2020-06-29T03:43:36+00:00
https://shakespeareandco.princeton.edu/books/kitchin-death-aunt/,Fiction,Death of My Aunt,"Kitchin, C. H. B.",,,,,,1929,Book,FALSE,https://archive.org/details/dli.ernet.241591,,,3,3,0,1938;1931;1932,2021-05-02T02:10:17+00:00
https://shakespeareandco.princeton.edu/books/aldington-death-hero/,Fiction,Death of a Hero,"Aldington, Richard",,,,,,1929,Book,FALSE,,,,18,17,1,1929;1930;1931;1933;1934;1935;1936;1937;1941,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/bootes-deep-sea-bubbles/,Nonfiction,"Deep-Sea Bubbles or, the Cruise of the Anna Lombard","Bootes, Henry H.",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.166058/page/n7/mode/2up,,,1,1,0,1929,2021-05-02T02:20:47+00:00
https://shakespeareandco.princeton.edu/books/ohiggins-detective-duff-unravels/,Fiction,Detective Duff Unravels it,"O'Higgins, Harvey Jerrold",,,,,,1929,Book,FALSE,,,,2,2,0,1929;1932,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/huxley-will-essays/,Nonfiction,Do What You Will: Essays,"Huxley, Aldous",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.148618,,,6,4,0,1930;1935;1936;1939;1940,2021-05-04T02:37:56+00:00
https://shakespeareandco.princeton.edu/books/lewis-dodsworth/,Fiction,Dodsworth,"Lewis, Sinclair",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.231343,,,16,16,0,1929;1930;1936;1937;1938;1939;1940,2021-05-04T15:48:15+00:00
https://shakespeareandco.princeton.edu/books/strindberg-easter-plays/,Drama,Easter and Other Plays,"Strindberg, August",,,,,,1929,Book,FALSE,https://archive.org/details/easteraplayinthr00stri,,,1,1,0,1932,2021-05-25T01:47:57+00:00
https://shakespeareandco.princeton.edu/books/close-eminent-asians-six/,Nonfiction,Eminent Asians: Six Great Personalities of the Near East,"Hall, Josef Washington",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.185071,,,2,2,0,1930;1933,2020-12-05T03:18:19+00:00
https://shakespeareandco.princeton.edu/books/crevel-etes-fous/,Fiction,Êtes-vous fous?,"Crevel, René",,,,,,1929,Book,FALSE,https://archive.org/details/bnf-bpt6k10672866,,,1,0,1,1937,2021-06-05T15:34:45+00:00
https://shakespeareandco.princeton.edu/books/huddleston-europe-zigzags/,Nonfiction,Europe in Zigzags,"Huddleston, Sisley",,,,,,1929,Book,FALSE,,,,1,1,0,1931,2020-06-29T13:21:36+00:00
https://shakespeareandco.princeton.edu/books/arnim-expiation/,Fiction,Expiation,"Arnim, Elizabeth von",,,,,,1929,Book,FALSE,,,,3,3,0,1936;1930;1931;1932,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/russell-far-wandering-men/,Fiction,Far Wandering Men,"Russell, John",,,,,,1929,Book,FALSE,,,,1,0,1,1932,2020-07-15T20:30:36+00:00
https://shakespeareandco.princeton.edu/books/walpole-farthing-hall/,Fiction,Farthing Hall,"Walpole, Hugh",,,,,,1929,Book,FALSE,,,,2,2,0,1929;1943,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/stewart-father-william-story/,Fiction,Father William: A Story of Father and Son,"Stewart, Donald Ogden",,,,,,1929,Book,FALSE,,,,1,1,0,1930,2020-05-02T19:40:39+00:00
https://shakespeareandco.princeton.edu/books/putnam-francois-rabelais-man/,Nonfiction,"François Rabelais, a Man of the Renaissance: A Spiritual Biography","Putnam, Samuel",,,,,,1929,Book,FALSE,,,,1,1,0,1934,2020-06-01T03:06:46+00:00
https://shakespeareandco.princeton.edu/books/chesterton-generally-speaking/,Nonfiction,Generally Speaking,"Chesterton, G. K.",,,,,,1929,Book,FALSE,,,,1,1,0,1938,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/howe-george-sand-search/,Nonfiction,George Sand: The Search for Love,"Howe, Marie Jenney",,,,,,1929,Book,FALSE,,,,1,0,0,,2020-07-05T03:05:54+00:00
https://shakespeareandco.princeton.edu/books/graves-goodbye-autobiography/,Nonfiction,Goodbye to All That: An Autobiography,"Graves, Robert",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.447392/page/n1/mode/2up,,,5,5,0,1930;1935;1938;1949;1950,2021-06-22T02:37:19+00:00
https://shakespeareandco.princeton.edu/books/melville-great-german-short/,Fiction,Great German Short Stories,,"Melville, Lewis;Hargreaves, Reginald",,,,,1929,Book,FALSE,,,,2,2,0,1929;1932,2020-05-07T13:10:23+00:00
https://shakespeareandco.princeton.edu/books/james-hail-hail/,Fiction,Hail! All Hail!,"James, Norah C.",,,,,,1929,Book,FALSE,,,,4,4,0,1929;1930,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/walpole-hans-frost-novel/,Fiction,Hans Frost: A Novel,"Walpole, Hugh",,,,,,1929,Book,FALSE,,,,3,3,0,1936;1930,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/west-harriet-hume-london/,Fiction,Harriet Hume: A London Fantasy,"West, Rebecca",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.210541,,,5,5,0,1929;1930,2021-06-23T02:51:54+00:00
https://shakespeareandco.princeton.edu/books/anderson-hello-towns/,Nonfiction,Hello Towns!,"Anderson, Sherwood",,,,,,1929,Book,FALSE,,,,3,3,0,1936;1929;1935,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/hackett-henry-eighth/,Nonfiction,Henry the Eighth,"Hackett, Francis",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.458881,,,6,6,0,1937;1930;1932;1938,2021-06-23T03:21:38+00:00
https://shakespeareandco.princeton.edu/books/wharton-hudson-river-bracketed/,Fiction,Hudson River Bracketed,"Wharton, Edith",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.208543,,,3,3,0,1937;1930;1938,2021-07-11T19:46:09+00:00
https://shakespeareandco.princeton.edu/books/hugos-portuguese-simplified/,Nonfiction,Hugo's Portuguese Simplified,,,,,,,1929,Book,FALSE,,,,1,0,0,1940,2020-07-05T15:23:03+00:00
https://shakespeareandco.princeton.edu/books/hindus-humanity-uprooted/,Nonfiction,Humanity Uprooted,"Hindus, Maurice Gerschon",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.49882,,,3,3,0,1933;1934,2021-07-11T19:58:36+00:00
https://shakespeareandco.princeton.edu/books/valery-introduction-method-leonardo/,Nonfiction,Introduction to the Method of Leonardo da Vinci,"Valéry, Paul",,,,,,1929,Book,FALSE,,,,1,1,0,1932,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/duncan-isadora-duncans-russian/,Nonfiction,Isadora Duncan's Russian Days and Her Last Years in France,"Duncan, Irma;Macdougall, Allan Ross",,,,,,1929,Book,FALSE,https://archive.org/details/isadoraduncansru00dunc/page/n5/mode/2up,,,2,2,0,1930,2021-07-12T21:38:18+00:00
https://shakespeareandco.princeton.edu/books/joyce-james-joyce-reading/,Fiction,"James Joyce Reading ""Anna Livia Plurabelle""","Joyce, James",,,,,,1929,Phonograph Record,FALSE,,,[Listen](https://archive.org/details/JamesJoyceReadsannaLiviaPlurabelleFromFinnegansWake1929).,5,0,3,1930;1931,2021-07-16T02:37:16+00:00
https://shakespeareandco.princeton.edu/books/freeman-joseph-brethren/,Fiction,Joseph and His Brethren,"Freeman, H. W.",,,,,,1929,Book,FALSE,https://archive.org/details/dli.ministry.15099,,,1,1,0,1936;1935,2021-07-17T23:28:48+00:00
https://shakespeareandco.princeton.edu/books/spurgeon-keatss-shakespeare-descriptive/,Nonfiction,Keats's Shakespeare: A Descriptive Study Based on New Material,"Spurgeon, Caroline F. E.",,,,,,1929,Book,FALSE,,,,1,0,0,1929,2020-05-19T03:35:11+00:00
https://shakespeareandco.princeton.edu/books/undset-kristin-lavransdatter-bridal/,Fiction,"Kristin Lavransdatter: The Bridal Wreath, The Mistress of Husaby, The Cross","Undset, Sigrid",,"Archer, Charles;Scott, J. S.",,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.92363,2 vols.,,3,3,0,1930,2021-07-18T00:37:06+00:00
https://shakespeareandco.princeton.edu/books/la-farge-laughing-boy/,Fiction,Laughing Boy,"La Farge, Oliver",,,,,,1929,Book,FALSE,,,,2,2,0,1932,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/macdonald-likeness-exe/,Fiction,Likeness of Exe,"MacDonald, Philip",,,,,,1929,Book,FALSE,,,,1,1,0,1945,2020-07-05T19:47:23+00:00
https://shakespeareandco.princeton.edu/books/wolfe-look-homeward-angel/,Fiction,"Look Homeward, Angel","Wolfe, Thomas",,,,,,1929,Book,FALSE,https://archive.org/details/storyoftheburied030251mbp,,,8,7,0,1931;1933;1934;1939;1940,2021-10-26T00:34:13.092338+00:00
https://shakespeareandco.princeton.edu/books/boas-marlowe-circle/,Nonfiction,Marlowe and His Circle,"Boas, Frederick S.",,,,,,1929,Book,FALSE,,,,1,1,0,1935,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/russell-marriage-morals/,Nonfiction,Marriage and Morals,"Russell, Bertrand",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.227102,,,2,2,0,1934,2021-11-15T19:06:19.085483+00:00
https://shakespeareandco.princeton.edu/books/sassoon-memoirs-fox-hunting/,Nonfiction,Memoirs of a Fox-Hunting Man,"Sassoon, Siegfried",,,,,,1929,Book,FALSE,https://www.gutenberg.ca/ebooks/sassoons-memoirsofafoxhuntingman/sassoons-memoirsofafoxhuntingman-00-e.html,,,7,7,0,1929;1934;1936;1937;1938;1941;1942;1944,2021-11-15T18:17:36.348357+00:00
https://shakespeareandco.princeton.edu/books/lewisohn-mid-channel-american/,Nonfiction,Mid-Channel: An American Chronicle,"Lewisohn, Ludwig",,,,,,1929,Book,FALSE,,,,4,4,0,1936;1929;1930;1932,2021-11-15T05:44:11.587390+00:00
https://shakespeareandco.princeton.edu/books/crowley-moonchild/,Fiction,Moonchild,"Crowley, Aleister",,,,,,1929,Book,FALSE,https://archive.org/details/moonchildaleistercrowley,,,2,2,0,1937;1935,2021-11-14T15:06:04.746023+00:00
https://shakespeareandco.princeton.edu/books/birmingham-murder-foul-gallery/,Nonfiction,Murder Most Foul! A Gallery of Famous Criminals,"Birmingham, George A.",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-04-30T19:40:22+00:00
https://shakespeareandco.princeton.edu/books/draper-music-midnight/,Nonfiction,Music at Midnight,"Draper, Muriel",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/best-story-anthology/,Fiction,My Best Story: An Anthology of Stories Chosen by Their Own Authors,,,,,,,1929,Book,FALSE,,,,5,5,0,1936;1932;1941;1934,2021-11-16T17:02:13.796270+00:00
https://shakespeareandco.princeton.edu/books/jennison-natural-history-animals/,Nonfiction,Natural History: Animals,"Jennison, George",,,,,,1929,Book,FALSE,,,,1,0,1,1929,2020-06-07T14:27:16+00:00
https://shakespeareandco.princeton.edu/books/blunden-near-far-new/,Poetry,Near and Far: New Poems,"Blunden, Edmund",,,,,,1929,Book,FALSE,https://archive.org/details/nearfarnewpoemsb00blun/page/n3/mode/2up,,,1,1,0,1936,2021-11-13T19:18:21.434414+00:00
https://shakespeareandco.princeton.edu/books/connington-nemesis-raynham-parva/,Fiction,Nemesis at Raynham Parva,"Connington, J. J.",,,,,,1929,Book,FALSE,,,,7,6,0,1929;1930;1931;1932;1933;1934,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/frank-new-years-eve/,Drama,New Year's Eve: A Play,"Frank, Waldo",,,,,,1929,Book,FALSE,,,,3,3,0,1930;1933,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/brandon-nighthawks/,Fiction,Nighthawks!,"Brandon, John G.",,,,,,1929,Book,FALSE,,,,1,1,0,1930,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/garnett-love/,Fiction,No Love,"Garnett, David",,,,,,1929,Book,FALSE,,,,5,5,0,1929;1930;1941,2020-06-01T23:01:05+00:00
https://shakespeareandco.princeton.edu/books/mcalmon-north-america-continent/,Poetry,North America: Continent of Conjecture,"McAlmon, Robert",,,,,,1929,Book,FALSE,,,,2,1,0,1961;1962,2020-06-02T20:28:41+00:00
https://shakespeareandco.princeton.edu/books/goncharov-oblomov/,Fiction,Oblomov,"Goncharov, Ivan",,,,,,1929,Book,FALSE,https://archive.org/details/cu31924026662092,,,6,6,0,1960;1930;1932;1933;1934;1936,2021-11-12T04:03:39.942638+00:00
https://shakespeareandco.princeton.edu/books/lowndes-one-ways/,Fiction,One of Those Ways,"Lowndes, Marie Belloc",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2021-11-12T03:14:57.302278+00:00
https://shakespeareandco.princeton.edu/books/oshaughnessy-ways-flesh/,Fiction,Other Ways and Other Flesh,"O'Shaughnessy, Edith",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/exagmination-round-factification/,Nonfiction,Our Exagmination Round His Factification for Incamination of Work in Progress,"Beckett, Samuel;Brion, Marcel;Budgen, Frank;Gilbert, Stuart;Jolas, Eugene;Llona, Victor;McAlmon, Robert;MacGreevy, Thomas;Paul, Elliot;Rodker, John;Sage, Robert D.;Williams, William Carlos;Slingsby, G. V. L.;Dixon, Vladimir",,,,,,1929,Book,FALSE,https://archive.org/details/ourexagminationr00samu/page/n3/mode/2up,,,13,7,5,1929;1930;1933;1935;1936;1941,2021-11-16T17:04:32.963904+00:00
https://shakespeareandco.princeton.edu/books/lewis-paleface-philosophy-melting/,Nonfiction,"Paleface: The Philosophy of the ""Melting-Pot""","Lewis, Wyndham",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.135019,,,5,5,0,1936;1933;1934;1935,2020-07-06T02:58:48+00:00
https://shakespeareandco.princeton.edu/books/lawrence-pansies/,Fiction,Pansies,"Lawrence, D. H.",,,,,,1929,Book,FALSE,,,,1,0,1,1930,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/christie-partners-crime/,Fiction,Partners in Crime,"Christie, Agatha",,,,,,1929,Book,FALSE,,,,3,3,0,1929;1930,2021-11-11T04:56:15.178736+00:00
https://shakespeareandco.princeton.edu/books/trites-paterfamilias/,Fiction,Paterfamilias,"Trites, W. B.",,,,,,1929,Book,FALSE,,,,4,4,0,1929;1931;1933,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/wodehouse-piccadilly-jim/,Fiction,Piccadilly Jim,"Wodehouse, P. G.",,,,,,1929,Book,FALSE,https://archive.org/details/piccadillyjim00wodeuoft,,,3,3,0,1930;1931,2021-11-09T21:35:56.543827+00:00
https://shakespeareandco.princeton.edu/books/lawrence-pornography-obscenity/,Nonfiction,Pornography and Obscenity,"Lawrence, D. H.",,,,,,1929,Book,FALSE,,,,4,2,2,1930;1931,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/morgan-portrait-mirror/,Fiction,Portrait in a Mirror,"Morgan, Charles",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.225689,,,9,9,0,1929;1934;1935;1936;1937;1938;1940,2021-11-08T23:10:56.767291+00:00
https://shakespeareandco.princeton.edu/books/whitehead-process-reality/,Nonfiction,Process and Reality,"Whitehead, Alfred North",,,,,,1929,Book,FALSE,https://archive.org/details/AlfredNorthWhiteheadProcessAndRealityGiffordLectures1978,,,2,2,0,1930;1932,2021-11-09T18:25:26.804272+00:00
https://shakespeareandco.princeton.edu/books/hurst-procession/,Fiction,Procession,"Hurst, Fannie",,,,,,1929,Book,FALSE,,,,3,3,0,1936;1929;1938,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/nicoll-readings-british-drama/,Drama,Readings from British Drama: Extracts from British and Irish Plays,"Nicoll, Allardyce",,,,,,1929,Book,FALSE,https://archive.org/details/dli.ernet.509686,,,1,1,0,1931,2021-11-08T14:02:35.582328+00:00
https://shakespeareandco.princeton.edu/books/wallace-red-aces-three/,Fiction,Red Aces: Being Three Cases of Mr. Reeder,"Wallace, Edgar",,,,,,1929,Book,FALSE,,,,1,1,0,1932,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/belloc-richelieu-study/,Nonfiction,Richelieu: A Study,"Belloc, Hilaire",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.261215/page/n3/mode/2up,,,2,2,0,1940;1932,2021-11-08T05:08:24.793821+00:00
https://shakespeareandco.princeton.edu/books/deeping-ropers-row/,Fiction,Roper's Row,"Deeping, Warwick",,,,,,1929,Book,FALSE,,,,2,2,0,1929;1930,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/lanham-sailors-dont-care/,Fiction,Sailors Don't Care,"Lanham, Edwin",,,,,,1929,Book,FALSE,,,,8,4,0,1929;1941;1934,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/faulkner-sartoris/,Fiction,Sartoris,"Faulkner, William",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.125862,,,1,1,0,1940,2021-11-07T01:06:52.962325+00:00
https://shakespeareandco.princeton.edu/books/yeats-selected-poems-lyrical/,Poetry,"Selected Poems, Lyrical and Narrative","Yeats, William Butler",,,,,,1929,Book,FALSE,,,,1,0,1,1932,2020-06-01T20:01:59+00:00
https://shakespeareandco.princeton.edu/books/eeman-self-superman-technique/,Nonfiction,Self and Superman: The Technique of Conscious Evolution,"Eeman, L. E.",,,,,,1929,Book,FALSE,,,,1,1,0,1934,2020-04-30T19:40:19+00:00
https://shakespeareandco.princeton.edu/books/kivi-seven-brothers/,Fiction,Seven Brothers,"Kivi, Aleksis",,"Matson, Alex",,,,1929,Book,FALSE,,,,6,6,0,1930;1931;1932;1935;1936;1939,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/boyle-short-stories/,Fiction,Short Stories,"Boyle, Kay",,,,,,1929,Book,FALSE,,,Published by Black Sun Press.,1,0,0,1930,2020-06-02T20:26:59+00:00
https://shakespeareandco.princeton.edu/books/sidgwick-six/,Fiction,Six of Them,"Sidgwick, Cecily",,,,,,1929,Book,FALSE,,,,1,1,0,1929;1930,2020-04-30T19:40:18+00:00
https://shakespeareandco.princeton.edu/books/bodenheim-sixty-seconds/,Fiction,Sixty Seconds,"Bodenheim, Maxwell",,,,,,1929,Book,FALSE,,,,1,1,0,1929,2020-04-30T19:40:16+00:00
https://shakespeareandco.princeton.edu/books/swinnerton-sketch-sinner/,Fiction,Sketch of a Sinner,"Swinnerton, Frank",,,,,,1929,Book,FALSE,,,,6,6,0,1929;1930;1931;1937,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/mayo-slaves-gods/,Fiction,Slaves of the Gods,"Mayo, Katherine",,,,,,1929,Book,FALSE,https://archive.org/details/in.ernet.dli.2015.211392,,,3,3,0,1929;1930;1932,2021-11-05T13:27:51.405236+00:00
https://shakespeareandco.princeton.edu/books/crosby-sleeping-together-book/,Poetry,Sleeping Together: A Book of Dreams,"Crosby, Harry",,,,,,1929,Book,FALSE,,no. 32;no. 33;no. 34;no. 50;no. 59,,7,0,0,1929;1930,2020-07-08T18:37:50+00:00
https://shakespeareandco.princeton.edu/books/james-sleeveless-errand/,Fiction,Sleeveless Errand,"James, Norah C.",,,"Garnett, Edward",,,1929,Book,FALSE,,,,2,2,0,1929,2021-07-26T19:25:44+00:00
https://shakespeareandco.princeton.edu/books/studebaker-standard-service-arithmetic/,Nonfiction,Standard Service Arithmetic,"Studebaker, J W",,,,,,1929,Book,FALSE,,,,2,0,2,1932,2020-04-30T19:40:20+00:00
https://shakespeareandco.princeton.edu/books/wodehouse-summer-lightning/,Fiction,Summer Lightning,"Wodehouse, P. G.",,,,,,1929,Book,FALSE,https://archive.org/details/dli.ministry.23492,,,6,6,0,1929;1932;1933;1934;1940,2021-11-04T12:08:52.909439+00:00
